c2,c3,16798.00140510204,7850.3162343325785
c2,c4,16809.98097755102,7856.45339054748
c2,c5,16824.78942755102,7867.74066690479
c2,c6,16838.00032653061,7876.23879519103
c2,c7,16722.038980612244,7645.242739071325
c2,c8,16747.317940816327,7672.57090066688
c2,c9,16766.621186734694,7684.535306476478
c2,c10,16774.24351428571,7667.529601881703
c2,cJ,16799.436352040815,7670.266406670813
c2,cQ,16830.763679591837,7667.6081358221845
c2,cK,16870.380292857142,7657.9993928960575
c2,cA,16922.939763265305,7643.764632419898
c2,d2,24639.67149387755,8572.874363761672
c2,d3,16377.593241836736,6707.1725751649465
c2,d4,16389.572814285715,6715.104725316212
c2,d5,16404.381264285716,6729.232198573411
c2,d6,16417.592163265304,6739.987200488265
c2,d7,16301.120613265308,6470.47652576062
c2,d8,16326.399573469387,6504.20867011317
c2,d9,16345.702819387754,6519.153481377354
c2,d10,16353.325146938776,6498.784192774661
c2,dJ,16378.517984693877,6502.245936803164
c2,dQ,16409.8453122449,6498.91878316479
c2,dK,16449.461925510204,6486.832465176383
c2,dA,16502.021395918367,6468.70933715938
c2,h2,24639.67149387755,8572.874363761672
c2,h3,16377.593241836736,6707.1725751649465
c2,h4,16389.572814285715,6715.104725316212
c2,h5,16404.381264285712,6729.232198573411
c2,h6,16417.592163265308,6739.987200488265
c2,h7,16301.120613265308,6470.47652576062
c2,h8,16326.399573469387,6504.208670113169
c2,h9,16345.702819387754,6519.153481377354
c2,h10,16353.325146938776,6498.78419277466
c2,hJ,16378.517984693877,6502.245936803164
c2,hQ,16409.8453122449,6498.91878316479
c2,hK,16449.461925510204,6486.832465176383
c2,hA,16502.021395918367,6468.70933715938
c2,s2,24639.67149387755,8572.874363761672
c2,s3,16377.593241836736,6707.1725751649465
c2,s4,16389.57281428571,6715.104725316212
c2,s5,16404.381264285716,6729.232198573412
c2,s6,16417.592163265304,6739.987200488265
c2,s7,16301.120613265308,6470.47652576062
c2,s8,16326.39957346939,6504.20867011317
c2,s9,16345.702819387754,6519.153481377354
c2,s10,16353.325146938772,6498.784192774661
c2,sJ,16378.517984693877,6502.245936803164
c2,sQ,16409.8453122449,6498.918783164789
c2,sK,16449.461925510204,6486.832465176383
c2,sA,16502.021395918367,6468.70933715938
c3,c4,16957.06146836735,8104.693312492156
c3,c5,16972.779102040815,8116.917112467731
c3,c6,16985.080817346938,8123.36737899126
c3,c7,16869.11947142857,7901.760126361511
c3,c8,16762.47802346939,7684.492035525341
c3,c9,16781.96310612245,7696.736584196689
c3,c10,16803.677780612245,7705.035520137171
c3,cJ,16832.23459795919,7713.824191148069
c3,cQ,16847.742129591836,7682.549110540232
c3,cK,16887.540579591838,7673.193079969696
c3,cA,16939.918213265308,7658.550752073994
c3,d2,16377.593241836736,6707.1725751649465
c3,d3,24754.426053061223,8581.848958470418
c3,d4,16537.163509183676,7003.941470083348
c3,d5,16552.881142857143,7019.023111664121
c3,d6,16565.182858163265,7027.2135103068695
c3,d7,16448.711308163263,6771.687691987401
c3,d8,16341.559656122448,6519.245842668145
c3,d9,16361.04473877551,6534.519773870454
c3,d10,16382.759413265307,6544.886324586053
c3,dJ,16411.316230612247,6555.677683776044
c3,dQ,16426.823762244898,6517.636438496414
c3,dK,16466.6222122449,6505.87264953103
c3,dA,16518.99984591837,6487.276426808169
c3,h2,16377.593241836736,6707.172575164947
c3,h3,24754.426053061223,8581.848958470418
c3,h4,16537.163509183672,7003.941470083348
c3,h5,16552.881142857146,7019.023111664121
c3,h6,16565.182858163265,7027.2135103068695
c3,h7,16448.711308163267,6771.687691987401
c3,h8,16341.559656122452,6519.245842668145
c3,h9,16361.04473877551,6534.519773870454
c3,h10,16382.759413265303,6544.886324586053
c3,hJ,16411.316230612247,6555.677683776044
c3,hQ,16426.823762244898,6517.6364384964145
c3,hK,16466.622212244896,6505.87264953103
c3,hA,16518.999845918366,6487.276426808168
c3,s2,16377.593241836736,6707.1725751649465
c3,s3,24754.426053061223,8581.848958470418
c3,s4,16537.16350918368,7003.941470083348
c3,s5,16552.881142857143,7019.023111664121
c3,s6,16565.182858163265,7027.2135103068695
c3,s7,16448.711308163263,6771.687691987401
c3,s8,16341.559656122452,6519.245842668145
c3,s9,16361.04473877551,6534.519773870454
c3,s10,16382.759413265303,6544.886324586053
c3,sJ,16411.316230612247,6555.677683776044
c3,sQ,16426.823762244898,6517.636438496414
c3,sK,16466.622212244896,6505.87264953103
c3,sA,16518.999845918366,6487.276426808169
c4,c5,17118.860103061223,8354.721652377542
c4,c6,17130.52538979592,8359.727665542438
c4,c7,17014.56404387755,8146.625030385695
c4,c8,16906.104228571432,7934.937302051142
c4,c9,16795.305433673468,7705.460837632949
c4,c10,16817.83837346939,7715.180242777659
c4,cJ,16843.66763979592,7719.008054313757
c4,cQ,16862.720987755107,7694.044699203142
c4,cK,16903.519539795918,7686.438853562839
c4,cA,16955.260744897958,7670.559693749179
c4,d2,16389.57281428571,6715.104725316212
c4,d3,16537.163509183676,7003.941470083348
c4,d4,24847.11612244898,8575.575041792885
c4,d5,16699.47234795918,7292.66993241602
c4,d6,16711.137634693878,7299.071943541879
c4,d7,16594.666084693876,7055.811803038519
c4,d8,16485.696065306125,6812.49932475642
c4,d9,16374.38706632653,6545.651488610289
c4,d10,16396.92000612245,6557.735258530722
c4,dJ,16422.74927244898,6562.509911519082
c4,dQ,16441.802620408165,6532.14800007894
c4,dK,16482.60117244898,6522.521047468034
c4,dA,16534.34237755102,6502.442444022775
c4,h2,16389.572814285715,6715.104725316212
c4,h3,16537.163509183676,7003.941470083348
c4,h4,24847.11612244898,8575.575041792885
c4,h5,16699.47234795918,7292.669932416021
c4,h6,16711.137634693878,7299.071943541877
c4,h7,16594.66608469388,7055.811803038519
c4,h8,16485.69606530612,6812.49932475642
c4,h9,16374.38706632653,6545.651488610289
c4,h10,16396.920006122447,6557.735258530722
c4,hJ,16422.74927244898,6562.509911519082
c4,hQ,16441.80262040816,6532.14800007894
c4,hK,16482.60117244898,6522.521047468034
c4,hA,16534.34237755102,6502.442444022775
c4,s2,16389.572814285715,6715.104725316212
c4,s3,16537.163509183676,7003.941470083348
c4,s4,24847.11612244898,8575.575041792885
c4,s5,16699.47234795918,7292.669932416021
c4,s6,16711.137634693878,7299.071943541877
c4,s7,16594.66608469388,7055.811803038519
c4,s8,16485.696065306125,6812.49932475642
c4,s9,16374.38706632653,6545.651488610288
c4,s10,16396.92000612245,6557.735258530721
c4,sJ,16422.74927244898,6562.509911519082
c4,sQ,16441.80262040816,6532.14800007894
c4,sK,16482.60117244898,6522.521047468034
c4,sA,16534.34237755102,6502.442444022775
c5,c6,17277.245880612245,8590.855755575809
c5,c7,17161.284534693878,8385.659731474874
c5,c8,17051.006352040815,8179.126579909788
c5,c9,16940.207557142858,7958.713932386647
c5,c10,16832.638456122448,7726.6547203133705
c5,cJ,16858.649559183676,7730.7659404459655
c5,cQ,16891.79525408163,7731.219236470425
c5,cK,16937.867071428573,7733.107441625622
c5,cA,16971.879194897956,7685.032238565918
c5,d2,16404.381264285716,6729.2321985734125
c5,d3,16552.881142857143,7019.023111664121
c5,d4,16699.47234795918,7292.66993241602
c5,d5,24955.984763265307,8580.647995055559
c5,d6,16858.368329591834,7562.661851473409
c5,d7,16741.896779591836,7330.496953224506
c5,d8,16631.108392857142,7095.32791058188
c5,d9,16519.79939387755,6841.89046051664
c5,d10,16411.72008877551,6572.17908783875
c5,dJ,16437.731191836734,6577.294683399987
c5,dQ,16470.876886734695,6577.754961185285
c5,dK,16516.948704081635,6579.650772092929
c5,dA,16550.96082755102,6520.5814351130175
c5,h2,16404.381264285712,6729.232198573412
c5,h3,16552.881142857143,7019.023111664121
c5,h4,16699.472347959185,7292.669932416021
c5,h5,24955.984763265307,8580.647995055559
c5,h6,16858.368329591834,7562.661851473409
c5,h7,16741.896779591836,7330.496953224507
c5,h8,16631.108392857142,7095.32791058188
c5,h9,16519.79939387755,6841.89046051664
c5,h10,16411.72008877551,6572.17908783875
c5,hJ,16437.731191836734,6577.294683399988
c5,hQ,16470.87688673469,6577.754961185284
c5,hK,16516.948704081635,6579.650772092929
c5,hA,16550.960827551018,6520.5814351130175
c5,s2,16404.381264285716,6729.232198573411
c5,s3,16552.881142857146,7019.023111664121
c5,s4,16699.472347959185,7292.669932416021
c5,s5,24955.984763265307,8580.647995055559
c5,s6,16858.368329591834,7562.661851473409
c5,s7,16741.896779591836,7330.496953224507
c5,s8,16631.108392857142,7095.327910581879
c5,s9,16519.79939387755,6841.89046051664
c5,s10,16411.72008877551,6572.17908783875
c5,sJ,16437.731191836734,6577.294683399988
c5,sQ,16470.87688673469,6577.754961185284
c5,sK,16516.948704081635,6579.6507720929285
c5,sA,16550.96082755102,6520.581435113018
c6,c7,17307.10461734694,8615.860358648704
c6,c8,17194.280720408162,8412.809279366042
c6,c9,17083.481925510205,8200.618022362463
c6,c10,16975.9128244898,7977.533368680658
c6,cJ,16871.64005,7739.028029423793
c6,cQ,16905.604010204082,7740.900372807228
c6,cK,16947.038990816327,7734.371324321613
c6,cA,16985.59703265306,7694.3716596581435
c6,d2,16417.592163265304,6739.987200488265
c6,d3,16565.182858163265,7027.2135103068695
c6,d4,16711.13763469388,7299.071943541879
c6,d5,16858.368329591834,7562.661851473409
c6,d6,25042.78238367347,8570.539088890335
c6,d7,16888.22706632653,7592.687632934316
c6,d8,16774.892965306124,7363.28815166743
c6,d9,16663.583966326532,7121.644418867649
c6,d10,16555.50466122449,6865.201059793306
c6,dJ,16450.721682653064,6587.833402330356
c6,dQ,16484.685642857145,6590.012719629444
c6,dK,16526.12062346939,6581.722382332258
c6,dA,16564.678665306124,6532.46967530623
c6,h2,16417.592163265304,6739.987200488265
c6,h3,16565.18285816327,7027.2135103068695
c6,h4,16711.13763469388,7299.071943541879
c6,h5,16858.368329591834,7562.661851473409
c6,h6,25042.782383673468,8570.539088890335
c6,h7,16888.227066326534,7592.687632934316
c6,h8,16774.892965306124,7363.28815166743
c6,h9,16663.58396632653,7121.644418867649
c6,h10,16555.50466122449,6865.201059793306
c6,hJ,16450.72168265306,6587.833402330356
c6,hQ,16484.685642857145,6590.012719629444
c6,hK,16526.12062346939,6581.722382332258
c6,hA,16564.678665306124,6532.46967530623
c6,s2,16417.592163265304,6739.987200488265
c6,s3,16565.182858163265,7027.213510306869
c6,s4,16711.13763469388,7299.071943541878
c6,s5,16858.368329591834,7562.661851473409
c6,s6,25042.78238367347,8570.539088890335
c6,s7,16888.22706632653,7592.687632934316
c6,s8,16774.892965306124,7363.28815166743
c6,s9,16663.583966326532,7121.644418867648
c6,s10,16555.50466122449,6865.201059793306
c6,sJ,16450.721682653064,6587.833402330356
c6,sQ,16484.685642857145,6590.012719629444
c6,sK,16526.12062346939,6581.722382332258
c6,sA,16564.678665306124,6532.46967530623
c7,c8,17338.118354081635,8640.339831431218
c7,c9,17227.319559183677,8435.765341142469
c7,c10,17119.750458163267,8220.948930792321
c7,cJ,17015.47768367347,7991.591440922559
c7,cQ,16919.339603061224,7750.578911854975
c7,cK,16960.774583673472,7743.986250131869
c7,cA,17014.425074489794,7731.36234723686
c7,d2,16301.120613265308,6470.47652576062
c7,d3,16448.711308163263,6771.687691987401
c7,d4,16594.666084693876,7055.811803038519
c7,d5,16741.896779591836,7330.496953224506
c7,d6,16888.22706632653,7592.687632934316
c7,d7,25136.72082040816,8565.567747999115
c7,d8,16919.240803061224,7622.0389291394995
c7,d9,16807.931804081632,7391.037351131613
c7,d10,16699.85249897959,7146.454944843588
c7,dJ,16595.069520408164,6882.634057015644
c7,dQ,16498.421235714282,6602.253043508593
c7,dK,16539.85621632653,6593.893803839511
c7,dA,16593.50670714286,6577.842857849457
c7,h2,16301.120613265306,6470.47652576062
c7,h3,16448.711308163267,6771.687691987401
c7,h4,16594.666084693876,7055.811803038519
c7,h5,16741.896779591836,7330.496953224506
c7,h6,16888.22706632653,7592.687632934316
c7,h7,25136.720820408165,8565.567747999114
c7,h8,16919.240803061224,7622.0389291394995
c7,h9,16807.931804081632,7391.037351131613
c7,h10,16699.85249897959,7146.454944843588
c7,hJ,16595.06952040816,6882.634057015644
c7,hQ,16498.421235714282,6602.253043508594
c7,hK,16539.85621632653,6593.893803839511
c7,hA,16593.506707142857,6577.842857849457
c7,s2,16301.120613265306,6470.4765257606205
c7,s3,16448.711308163263,6771.6876919874
c7,s4,16594.666084693876,7055.811803038519
c7,s5,16741.896779591836,7330.496953224506
c7,s6,16888.22706632653,7592.687632934316
c7,s7,25136.720820408165,8565.567747999115
c7,s8,16919.240803061224,7622.0389291394995
c7,s9,16807.93180408163,7391.037351131613
c7,s10,16699.85249897959,7146.454944843588
c7,sJ,16595.069520408164,6882.634057015644
c7,sQ,16498.421235714282,6602.253043508594
c7,sK,16539.85621632653,6593.893803839511
c7,sA,16593.50670714286,6577.842857849457
c8,c9,17368.550560204083,8659.590178636076
c8,c10,17259.163091836737,8449.31665666933
c8,cJ,17153.071949999998,8225.023357475866
c8,cQ,17055.11550204082,7989.5015974399175
c8,cK,16964.630074489796,7735.596468091274
c8,cA,17017.18954489796,7720.874254165066
c8,d2,16326.399573469387,6504.20867011317
c8,d3,16341.559656122448,6519.245842668145
c8,d4,16485.696065306125,6812.49932475642
c8,d5,16631.108392857142,7095.32791058188
c8,d6,16774.892965306124,7363.28815166743
c8,d7,16919.24080306122,7622.0389291394995
c8,d8,25219.06762448979,8551.31995415843
c8,d9,16949.673009183676,7645.194955932099
c8,d10,16839.775336734696,7407.61133795526
c8,dJ,16733.173990816325,7151.8379435259985
c8,dQ,16634.70733877551,6880.5360694098845
c8,dK,16543.71170714286,6584.281270162987
c8,dA,16596.271177551018,6565.685674722149
c8,h2,16326.399573469387,6504.208670113169
c8,h3,16341.559656122448,6519.245842668145
c8,h4,16485.696065306125,6812.499324756421
c8,h5,16631.108392857142,7095.327910581879
c8,h6,16774.892965306124,7363.28815166743
c8,h7,16919.24080306122,7622.0389291394995
c8,h8,25219.067624489795,8551.31995415843
c8,h9,16949.673009183673,7645.194955932101
c8,h10,16839.775336734696,7407.61133795526
c8,hJ,16733.17399081633,7151.8379435259985
c8,hQ,16634.70733877551,6880.536069409885
c8,hK,16543.711707142855,6584.281270162987
c8,hA,16596.271177551018,6565.685674722149
c8,s2,16326.399573469387,6504.20867011317
c8,s3,16341.559656122448,6519.245842668145
c8,s4,16485.696065306125,6812.499324756421
c8,s5,16631.108392857142,7095.327910581879
c8,s6,16774.892965306124,7363.288151667429
c8,s7,16919.24080306122,7622.0389291394995
c8,s8,25219.06762448979,8551.31995415843
c8,s9,16949.673009183673,7645.194955932101
c8,s10,16839.775336734696,7407.61133795526
c8,sJ,16733.17399081633,7151.8379435259985
c8,sQ,16634.70733877551,6880.536069409885
c8,sK,16543.711707142855,6584.281270162987
c8,sA,16596.271177551018,6565.685674722149
c9,c10,17405.167358163264,8681.350731987515
c9,cJ,17298.53070612245,8464.183565302255
c9,cQ,17201.11976836734,8238.12421721006
c9,cK,17110.634340816327,7993.777068750552
c9,cA,17033.091770408162,7734.426794418174
c9,d2,16345.702819387754,6519.153481377354
c9,d3,16361.04473877551,6534.519773870454
c9,d4,16374.38706632653,6545.651488610289
c9,d5,16519.79939387755,6841.89046051664
c9,d6,16663.58396632653,7121.644418867649
c9,d7,16807.931804081632,7391.037351131613
c9,d8,16949.673009183676,7645.194955932099
c9,d9,25317.37789795918,8549.042041060342
c9,d10,16986.289807142857,7671.168769709745
c9,dJ,16879.14295102041,7425.577846797709
c9,dQ,16781.221809183673,7167.70986146512
c9,dK,16690.22617755102,6885.764590950789
c9,dA,16612.173403061224,6582.626527885202
c9,h2,16345.702819387754,6519.153481377353
c9,h3,16361.04473877551,6534.519773870454
c9,h4,16374.38706632653,6545.651488610289
c9,h5,16519.79939387755,6841.89046051664
c9,h6,16663.583966326532,7121.644418867649
c9,h7,16807.931804081632,7391.037351131612
c9,h8,16949.673009183676,7645.194955932101
c9,h9,25317.377897959184,8549.04204106034
c9,h10,16986.289807142857,7671.168769709745
c9,hJ,16879.14295102041,7425.577846797709
c9,hQ,16781.221809183677,7167.70986146512
c9,hK,16690.226177551016,6885.76459095079
c9,hA,16612.173403061224,6582.626527885202
c9,s2,16345.702819387754,6519.153481377354
c9,s3,16361.04473877551,6534.519773870454
c9,s4,16374.38706632653,6545.651488610289
c9,s5,16519.79939387755,6841.89046051664
c9,s6,16663.583966326532,7121.644418867649
c9,s7,16807.93180408163,7391.037351131613
c9,s8,16949.673009183676,7645.194955932099
c9,s9,25317.377897959184,8549.042041060342
c9,s10,16986.289807142857,7671.168769709744
c9,sJ,16879.14295102041,7425.57784679771
c9,sQ,16781.221809183677,7167.70986146512
c9,sK,16690.226177551016,6885.76459095079
c9,sA,16612.173403061224,6582.626527885202
c10,cJ,17444.20027857143,8700.080002745826
c10,cQ,17347.607606122452,8483.270159477433
c10,cK,17257.12217857143,8247.800824346275
c10,cA,17179.579608163265,7998.117369292803
c10,d2,16369.326779591836,6533.764209342988
c10,d3,16382.759413265307,6544.886324586055
c10,d4,16396.92000612245,6557.735258530722
c10,d5,16411.72008877551,6572.17908783875
c10,d6,16555.50466122449,6865.201059793306
c10,d7,16699.85249897959,7146.454944843588
c10,d8,16839.775336734696,7407.61133795526
c10,d9,16986.289807142857,7671.168769709744
c10,d10,25413.656640816323,8545.505829805015
c10,dJ,17024.812523469387,7688.050393420193
c10,dQ,16927.709646938776,7442.7149833106805
c10,dK,16836.714015306123,7173.451733770687
c10,dA,16758.66124081633,6884.66079478967
c10,h2,16369.326779591836,6533.764209342987
c10,h3,16382.759413265307,6544.886324586054
c10,h4,16396.92000612245,6557.735258530721
c10,h5,16411.72008877551,6572.17908783875
c10,h6,16555.504661224495,6865.201059793306
c10,h7,16699.85249897959,7146.454944843588
c10,h8,16839.775336734692,7407.61133795526
c10,h9,16986.289807142857,7671.168769709744
c10,h10,25413.656640816323,8545.505829805015
c10,hJ,17024.81252346939,7688.050393420193
c10,hQ,16927.709646938776,7442.7149833106805
c10,hK,16836.714015306126,7173.451733770687
c10,hA,16758.66124081633,6884.66079478967
c10,s2,16369.326779591836,6533.764209342986
c10,s3,16382.759413265307,6544.886324586054
c10,s4,16396.92000612245,6557.735258530722
c10,s5,16411.72008877551,6572.17908783875
c10,s6,16555.504661224495,6865.201059793306
c10,s7,16699.85249897959,7146.454944843588
c10,s8,16839.775336734692,7407.61133795526
c10,s9,16986.289807142857,7671.168769709745
c10,s10,25413.656640816323,8545.505829805015
c10,sJ,17024.81252346939,7688.050393420193
c10,sQ,16927.709646938776,7442.7149833106805
c10,sK,16836.714015306126,7173.451733770687
c10,sA,16758.66124081633,6884.66079478967
cJ,cQ,17361.932994897958,8492.581696980793
cJ,cK,17270.902057142855,8256.644896009791
cJ,cA,17193.904996938774,8008.302869535111
cJ,d2,16378.517984693877,6502.245936803164
cJ,d3,16392.40521020408,6514.281026447437
cJ,d4,16422.74927244898,6562.509911519082
cJ,d5,16437.731191836734,6577.294683399988
cJ,d6,16450.721682653064,6587.833402330356
cJ,d7,16595.069520408164,6882.634057015644
cJ,d8,16733.173990816325,7151.8379435259985
cJ,d9,16879.142951020407,7425.57784679771
cJ,d10,17024.812523469387,7688.050393420193
cJ,dJ,25487.302526530613,8528.232523088007
cJ,dQ,16942.035035714285,7454.114453960789
cJ,dK,16850.49389387755,7184.405118731117
cJ,dA,16772.986629591836,6897.344531104654
cJ,h2,16378.517984693877,6502.245936803164
cJ,h3,16392.40521020408,6514.281026447437
